data;ragionesociale;descrdestinazione;descrclasse;insegnante;descrgruppo;descrpiatto;presenze;qtaavanzata;percavanzata;tipo
20/09/2019 00:00;Comune di Campi Bisenzio;MAT. RICCARDO VALERIO;SEZ F;Antonella;Primi;Caserecce al pomodoro e basilico;19;3;15,79;1
20/09/2019 00:00;Comune di Campi Bisenzio;MAT. RICCARDO VALERIO;SEZ F;Antonella;Secondi;bocconcini di tacchino agli aromi;19;3;15,79;1
20/09/2019 00:00;Comune di Campi Bisenzio;MAT. TOSCA FIESOLI;SEZ B;saveria;Contorni;carote all'olio;20;13;65;1
20/09/2019 00:00;Comune di Campi Bisenzio;MAT. TOSCA FIESOLI;SEZ B;saveria;Form. grat.;F- parmigiano reggiano grattugiato;20;0;0;1
20/09/2019 00:00;Comune di Campi Bisenzio;MAT. TOSCA FIESOLI;SEZ B;saveria;Forneria;F- pane fette;20;0;0;1
20/09/2019 00:00;Comune di Campi Bisenzio;MAT. TOSCA FIESOLI;SEZ B;saveria;Frutta;Frutta;20;0;0;1
20/09/2019 00:00;Comune di Campi Bisenzio;MAT. TOSCA FIESOLI;SEZ B;saveria;Primi;Caserecce al pomodoro e basilico;20;2;10;1
20/09/2019 00:00;Comune di Campi Bisenzio;MAT. TOSCA FIESOLI;SEZ B;saveria;Secondi;bocconcini di tacchino agli aromi;20;3;15;1
20/09/2019 00:00;Comune di Campi Bisenzio;MAT. TOSCA FIESOLI;SEZ C;licia, sabrina;Contorni;carote all'olio;19;14;73,68;1
20/09/2019 00:00;Comune di Campi Bisenzio;MAT. TOSCA FIESOLI;SEZ C;licia, sabrina;Form. grat.;F- parmigiano reggiano grattugiato;19;0;0;1
20/09/2019 00:00;Comune di Campi Bisenzio;MAT. TOSCA FIESOLI;SEZ C;licia, sabrina;Forneria;F- pane fette;19;0;0;1
20/09/2019 00:00;Comune di Campi Bisenzio;MAT. TOSCA FIESOLI;SEZ C;licia, sabrina;Frutta;Frutta;19;0;0;1
20/09/2019 00:00;Comune di Campi Bisenzio;MAT. TOSCA FIESOLI;SEZ C;licia, sabrina;Primi;Caserecce al pomodoro e basilico;19;4;21,05;1
