data;ragionesociale;descrdestinazione;descrclasse;insegnante;descrgruppo;descrpiatto;presenze;qtaavanzata;percavanzata;tipo
19/10/2020 00:00;Comune di Sesto Fiorentino;EL RADICE 1;3A;serena;Primi;spaghetti integrali alla carrettiera;21;0;0;1
19/10/2020 00:00;Comune di Sesto Fiorentino;EL RADICE 1;3A;serena;Secondi;coscia di pollo arrosto;21;10;47,62;1
19/10/2020 00:00;Comune di Sesto Fiorentino;EL RADICE 1;3A;serena;Secondi;uovo sodo;21;0;0;1
19/10/2020 00:00;Comune di Sesto Fiorentino;EL RADICE 1;3B;marrgherita;Form. grat.;F- parmigiano reggiano grattugiato;24;8;33,33;1
19/10/2020 00:00;Comune di Sesto Fiorentino;EL RADICE 1;3B;marrgherita;Primi;Passato di verdure con orzo;24;6;25;1
19/10/2020 00:00;Comune di Sesto Fiorentino;EL RADICE 1;3B;marrgherita;Primi;spaghetti integrali alla carrettiera;24;0;0;1
19/10/2020 00:00;Comune di Sesto Fiorentino;EL RADICE 1;3B;marrgherita;Secondi;coscia di pollo arrosto;24;11;45,83;1
19/10/2020 00:00;Comune di Sesto Fiorentino;EL RADICE 1;3B;marrgherita;Secondi;uovo sodo;24;0;0;1
19/10/2020 00:00;Comune di Sesto Fiorentino;EL RADICE 1;4A;ilaria;Form. grat.;F- parmigiano reggiano grattugiato;22;6;27,27;1
19/10/2020 00:00;Comune di Sesto Fiorentino;EL RADICE 1;4A;ilaria;Primi;Passato di verdure con orzo;22;3;13,64;1
19/10/2020 00:00;Comune di Sesto Fiorentino;EL RADICE 1;4A;ilaria;Primi;spaghetti integrali alla carrettiera;22;0;0;1
19/10/2020 00:00;Comune di Sesto Fiorentino;EL RADICE 1;4A;ilaria;Secondi;coscia di pollo arrosto;22;9;40,91;1
