"data";"ragionesociale";"descrdestinazione";"descrclasse";"insegnante";"descrgruppo";"descrpiatto";"presenze";"qtaavanzata";"percavanzata";"tipo"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. FRA RISTORO 1";"3A";"ciucchi";"Primi";"Fusilli integrali al pomodoro";"25";"7";"28,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. FRA RISTORO 1";"3A";"ciucchi";"Salsa";"maionese";"25";"11";"44,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. FRA RISTORO 1";"3A";"ciucchi";"Secondi";"merluzzo olio e limone";"25";"11";"44,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. FRA RISTORO 2";"3B";"stoncato";"Contorni";"carote al prezzemolo";"22";"20";"90,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. FRA RISTORO 2";"3B";"stoncato";"Form. grat.";"F- parmigiano reggiano grattugiato";"22";"0";"0,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. FRA RISTORO 2";"3B";"stoncato";"Forneria";"F- pane fette";"22";"0";"0,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. FRA RISTORO 2";"3B";"stoncato";"Frutta";"Frutta";"22";"0";"0,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. FRA RISTORO 2";"3B";"stoncato";"Primi";"Fusilli integrali al pomodoro";"22";"16";"72,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. FRA RISTORO 2";"3B";"stoncato";"Salsa";"maionese";"22";"5";"22,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. FRA RISTORO 2";"3B";"stoncato";"Secondi";"merluzzo olio e limone";"22";"4";"18,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. FRA RISTORO 2";"4A";"toshes";"Contorni";"carote al prezzemolo";"26";"10";"38,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. FRA RISTORO 2";"4A";"toshes";"Form. grat.";"F- parmigiano reggiano grattugiato";"26";"0";"0,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. FRA RISTORO 2";"4A";"toshes";"Forneria";"F- pane fette";"26";"0";"0,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. FRA RISTORO 2";"4A";"toshes";"Frutta";"Frutta";"26";"0";"0,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. FRA RISTORO 2";"4A";"toshes";"Primi";"Fusilli integrali al pomodoro";"26";"6";"23,00";"1"
